,,,Museum,Order,Class,Family,Genus,Sp,Ssp,,Sex,Continent/Ocean,Country,State/Province,,,Locality,,,,Preservative,,,Life Stage,,,,,,,Year,Elevation,,,,,,,,,,,Day,Month,COLLECTOR,,
227587,28527,TJP,CAS,Reptilia,Sauria,Gekkonidae,Hemidactylus,homoeolepis,,,,Asia,Oman,,,,,"Dhofar, Ayn Hamran (spring), 17 06 00.6 N, 54 17 02.4 E",T.J. Papenfuss,12-Jul-03,Alc,E.N. Arnold,16-Dec-03,,,110 m,,,"Elev. 110 m, 17 06.01 N, 54 17.04 E, Ayn Hamran (spring), Dhofar, Oman",,2003,110,,m,17,6,0.6,N,54,17,2.4,E,12,Jul,T.J. Papenfuss,GPS
227588,28528,TJP,CAS,Reptilia,Serpentes,Viperidae,Bitis,arietans,,,,Asia,Oman,,,,,"Dhofar, Ayn Hamran (spring), 17 06 00.6 N, 54 17 02.4 E",T.J. Papenfuss,12-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,110 m,,,"Elev. 110 m, 17 06.01 N, 54 17.04 E, Ayn Hamran (spring), Dhofar, Oman",,2003,110,,m,17,6,0.6,N,54,17,2.4,E,12,Jul,T.J. Papenfuss,GPS
227589,28529,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,cf. rupestris,,,,Asia,Oman,,,,,"Dhofar, Jabal Jamhan, 17 06 31.8 N, 54 33 05.4 E",T.J. Papenfuss,12-Jul-03,Alc,E.N. Arnold,16-Dec-03,,,645 m,,,"Elev. 645 m, 17 06.53 N, 54 33.09 E, Jabal Jamhan, Dhofar, Oman",,2003,645,,m,17,6,31.8,N,54,33,5.4,E,12,Jul,T.J. Papenfuss,GPS
227590,28530,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,rupestris,,,,Asia,Oman,,,,,"Dhofar, Jabal Jamhan, 17 06 31.8 N, 54 33 05.4 E",T.J. Papenfuss,12-Jul-03,Alc,E.N. Arnold,16-Dec-03,,,645 m,,,"Elev. 645 m, 17 06.53 N, 54 33.09 E, Jabal Jamhan, Dhofar, Oman",,2003,645,,m,17,6,31.8,N,54,33,5.4,E,12,Jul,T.J. Papenfuss,GPS
227591,28533,TJP,CAS,Reptilia,Sauria,Agamidae,Pseudotrapelus,sinaitus,,,M,Asia,Oman,,,,,"Dhofar, Jabal Jamhan, 17 06 31.8 N, 54 33 05.4 E",T.J. Papenfuss,12-Jul-03,Alc,E.N. Arnold,16-Dec-03,Adult,,645 m,,,"Elev. 645 m, 17 06.53 N, 54 33.09 E, Jabal Jamhan, Dhofar, Oman",,2003,645,,m,17,6,31.8,N,54,33,5.4,E,12,Jul,T.J. Papenfuss,GPS
227592,28534,TJP,CAS,Reptilia,Sauria,Agamidae,Calotes,versicolor,,,M,Asia,Oman,,,,,"Dhofar, Jabal Jamhan, 17 06 31.8 N, 54 33 05.4 E",T.J. Papenfuss,12-Jul-03,Alc,E.N. Arnold,16-Dec-03,Adult,,645 m,,,"Elev. 645 m, 17 06.53 N, 54 33.09 E, Jabal Jamhan, Dhofar, Oman",,2003,645,,m,17,6,31.8,N,54,33,5.4,E,12,Jul,T.J. Papenfuss,GPS
227593,28536,TJP,CAS,Reptilia,Sauria,Agamidae,Pseudotrapelus,sinaitus,,,,Asia,Oman,,,,,"Dhofar, Ayoon, 17 15 24.6 N, 53 53 32.4 E",T.J. Papenfuss,13-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,850 m,,,"Elev. 850 m, 17 15.41 N, 53 53.54 E, Ayoon, Dhofar, Oman",,2003,850,,m,17,15,24.6,N,53,53,32.4,E,13,Jul,T.J. Papenfuss,GPS
227594,28537,TJP,CAS,Reptilia,Sauria,Agamidae,Pseudotrapelus,sinaitus,,,,Asia,Oman,,,,,"Dhofar, 5 km SE (by rd) of Ayoon, 17 15 39.6 N, 53 54 43.8 E",T.J. Papenfuss,13-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,865 m,,,"Elev. 865 m, 17 15.66 N, 53 54.73 E, 5 km SE (by road) Ayoon, Dhofar, Oman",,2003,865,,m,17,15,39.6,N,53,54,43.8,E,13,Jul,T.J. Papenfuss,GPS
227595,28539,TJP,CAS,Reptilia,Sauria,Lacertidae,Acanthodactylus,felicis,,,,Asia,Oman,,,,,"Dhofar, 23 km W (by rd) of Agdorat [132 km W (by rd) of Salalah], 16 50 39.0 N, 53 22 51.0 E",T.J. Papenfuss,14-Jul-03,Alc,E.N. Arnold,16-Dec-03,Adult,,1095 m,,,"Elev. 1095 m, 16 50.65 N, 53 22.85 E, 23 km W (by road) Agdorat, also 132 km W (by road) Salalah, Dhofar, Oman",,2003,1095,,m,16,50,39,N,53,22,51,E,14,Jul,T.J. Papenfuss,GPS
227596,28540,TJP,CAS,Reptilia,Sauria,Lacertidae,Acanthodactylus,felicis,,,,Asia,Oman,,,,,"Dhofar, 23 km W (by rd) of Agdorat [132 km W (by rd) of Salalah], 16 50 39.0 N, 53 22 51.0 E",T.J. Papenfuss,14-Jul-03,Alc,E.N. Arnold,16-Dec-03,Adult,,1095 m,,,"Elev. 1095 m, 16 50.65 N, 53 22.85 E, 23 km W (by road) Agdorat, also 132 km W (by road) Salalah, Dhofar, Oman",,2003,1095,,m,16,50,39,N,53,22,51,E,14,Jul,T.J. Papenfuss,GPS
227597,28541,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,carteri,,,,Asia,Oman,,,,,"Dhofar, 23 km W (by rd) of Agdorat [132 km W (by rd) of Salalah], 16 50 39.0 N, 53 22 51.0 E",T.J. Papenfuss,14-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,1095 m,,,"Elev. 1095 m, 16 50.65 N, 53 22.85 E, 23 km W (by road) Agdorat, also 132 km W (by road) Salalah, Dhofar, Oman",,2003,1095,,m,16,50,39,N,53,22,51,E,14,Jul,T.J. Papenfuss,GPS
227598,28542,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,rupestris,,,,Asia,Oman,,,,,"Dhofar, 4 km E (by rd) of Agdorat [105 km W (by rd) of Salalah], 16 48 10.2 N, 53 35 54.0 E",T.J. Papenfuss,14-Jul-03,Alc,E.N. Arnold,16-Dec-03,,,1060 m,,,"Elev. 1060 m, 16 48.17 N, 53 35.90 E, 4 km E (by road) of Agdorat, also 105 km W (by road) Salalah, Dhofar, Oman",,2003,1060,,m,16,48,10.2,N,53,35,54,E,14,Jul,T.J. Papenfuss,GPS
227599,28547,TJP,CAS,Reptilia,Sauria,Scincidae,Mabuya,brevicollis,,,,Asia,Oman,,,,,"Dhofar, 4 km E (by rd) of Agdorat [105 km W (by rd) of Salalah], 16 48 10.2 N, 53 35 54.0 E",T.J. Papenfuss,14-Jul-03,Alc,E.N. Arnold,16-Dec-03,,,1060 m,,,"Elev. 1060 m, 16 48.17 N, 53 35.90 E, 4 km E (by road) of Agdorat, also 105 km W (by road) Salalah, Dhofar, Oman",,2003,1060,,m,16,48,10.2,N,53,35,54,E,14,Jul,T.J. Papenfuss,GPS
227600,28548,TJP,CAS,Reptilia,Sauria,Scincidae,Mabuya,brevicollis,,,,Asia,Oman,,,,,"Dhofar, Salalah, Holiday Inn, 17 00 16.2 N, 54 09 28.8 E",T.J. Papenfuss,15-Jul-03,Alc,E.N. Arnold,16-Dec-03,Adult,,5 m,,,"Elev. 5 m, 17 00.27 N, 54 09.48 E, Holiday Inn, Salalah, Dhofar, Oman",,2003,5,,m,17,0,16.2,N,54,9,28.8,E,15,Jul,T.J. Papenfuss,GPS
227601,28549,TJP,CAS,Reptilia,Sauria,Scincidae,Mabuya,brevicollis,,,,Asia,Oman,,,,,"Dhofar, Salalah, Holiday Inn, 17 00 16.2 N, 54 09 28.8 E",T.J. Papenfuss,15-Jul-03,Alc,E.N. Arnold,16-Dec-03,Adult,,5 m,,,"Elev. 5 m, 17 00.27 N, 54 09.48 E, Holiday Inn, Salalah, Dhofar, Oman",,2003,5,,m,17,0,16.2,N,54,9,28.8,E,15,Jul,T.J. Papenfuss,GPS
227602,28550,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,carteri,,,,Asia,Oman,,,,,"116 km S (by Salalah Rd) of Nazwa, 21 25 06.6 N, 57 16 10.2 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,148 m,,,"Elev. 148 m, 21 25.11 N, 57 16.17 E, 116 km S. (by Salalah Rd.) Nizwa, Oman",,2003,148,,m,21,25,6.6,N,57,16,10.2,E,16,Jul,T.J. Papenfuss,GPS
227603,28551,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,carteri,,,,Asia,Oman,,,,,"116 km S (by Salalah Rd) of Nazwa, 21 25 06.6 N, 57 16 10.2 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,148 m,,,"Elev. 148 m, 21 25.11 N, 57 16.17 E, 116 km S. (by Salalah Rd.) Nizwa, Oman",,2003,148,,m,21,25,6.6,N,57,16,10.2,E,16,Jul,T.J. Papenfuss,GPS
227604,28552,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,,,,F,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,Gravid.,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227605,28554,TJP,CAS,Reptilia,Sauria,Gekkonidae,Asaccus,platyrhynchus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227606,28555,TJP,CAS,Reptilia,Sauria,Gekkonidae,Asaccus,platyrhynchus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227607,28556,TJP,CAS,Reptilia,Sauria,Gekkonidae,Asaccus,platyrhynchus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227608,28557,TJP,CAS,Reptilia,Sauria,Gekkonidae,Asaccus,platyrhynchus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227609,28558,TJP,CAS,Reptilia,Sauria,Gekkonidae,Asaccus,platyrhynchus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227610,28559,TJP,CAS,Reptilia,Sauria,Gekkonidae,Asaccus,platyrhynchus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227611,28560,TJP,CAS,Reptilia,Sauria,Gekkonidae,Asaccus,platyrhynchus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Juv,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227612,28563,TJP,CAS,Reptilia,Sauria,Gekkonidae,Hemidactylus,persicus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227613,28564,TJP,CAS,Reptilia,Sauria,Gekkonidae,Hemidactylus,persicus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Juv,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS
227614,28565,TJP,CAS,Reptilia,Sauria,Gekkonidae,Hemidactylus,persicus,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS,
227615,28566,TJP,CAS,Reptilia,Sauria,Gekkonidae,Ptyodactylus,,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS,
227616,28567,TJP,CAS,Reptilia,Sauria,Gekkonidae,Ptyodactylus,,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS,
227617,28568,TJP,CAS,Reptilia,Sauria,Gekkonidae,Ptyodactylus,,,,,Asia,Oman,,,,,"Wilayat Nazwa, 4.5 km N (by rd) of Tanuf, Wadi Tanuf, 23 03 55.8 N, 57 28 12.6 E",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,J/A,,645 m,,,"Elev. 645 m, 23 03.93 N, 57 28.21 E, Wadi Tanuf, 4.5 km N (by road) Tanuf, Wilayat Nizwa, Oman",,2003,645,,m,23,3,55.8,N,57,28,12.6,E,16,Jul,T.J. Papenfuss,GPS,
227618,28567,TJP,CAS,Reptilia,Sauria,Gekkonidae,Teratoscincus,scincus,,,,Asia,United Arab Emirates,,,,,"Umm al Qaiwain, Sharjah to Ras al Khaimah rd, 4 km NE (by rd) of Umm al Qaiwain to Al Dhaid rd",T.J. Papenfuss,16-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,Adult,,,,Coastal sand dunes.,"Coastal Sand Dunes, 4 km NE (by Sharjah to Ras al Khaimah Rd.) of junction with Umm al Qaiwain to Al Dhaid Rd.), Umm al Qaiwain, United Arab Emirates",,2003,,,,,,,,,,,,16,Jul,,,
227619,28417,TJP,CAS,Reptilia,Sauria,Lacertidae,Heliobolus,,,,,Africa,Somalia,Bari Region,,,,"1 km S (by air) of Bargaal, 11 16 26.4 N, 51 04 24.0 E",T.J. Papenfuss,28-Jun-03,Alc,R.C. Drewes,13-Apr-04,Adult,,30 m,,Coastal sand dunes.,"Elev. 30 m, 11 16.44 N, 51 04.40 E, Coastal Sand Dunes 1 km S. (airline) Bargaal, Bari Region, Puntland State, Somalia",,2003,30,,m,11,16,26.4,N,51,4,24,E,28,Jun,T.J. Papenfuss,GPS,
227620,28452,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,,,,,Africa,Somalia,Bari Region,,,,"Bosasso, Balade, 11 16 24.0 N, 49 09 51.0 E",T.J. Papenfuss,1-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,,,20 m,,,"Elev. 20 m, 11 16.40 N, 49 09.85 E, Balade, Bosasso, Bari Region, Puntland State, Somalia",,2003,20,,m,11,16,24,N,49,9,51,E,1,Jul,T.J. Papenfuss,GPS,
227621,28460,TJP,CAS,Reptilia,Sauria,Gekkonidae,Pristurus,flavipunctatus,,,,Africa,Somalia,Bari Region,,,,"Bosasso, Balade, 11 16 24.0 N, 49 09 51.0 E",T.J. Papenfuss,2-Jul-03,Alc,T.J. Papenfuss,2-Oct-03,,,20 m,,,"Elev. 20 m, 11 16.40 N, 49 09.85 E, Balade, Bosasso, Bari Region, Puntland State, Somalia",,2003,20,,m,11,16,24,N,49,9,51,E,2,Jul,T.J. Papenfuss,GPS,
226164,7375,AMB,CAS,Reptilia,Sauria,Scincidae,Nannoscincus,,,,,South Pacific Ocean,France,New Caledonia Terr.,New Caledonia Ids.,New Caledonia Id.,Province Sud,"Pic Ningua, 21 44 25 S, 166 09 21 E",A.M. Bauer,27-Sep-02,Alc,,,,,960 m,,,"New Caledonia: Province Sud: Pic Ningua 21 44 25 S 166 09 21 E, 960 m",,2002,960,,m,21,44,25,S,166,9,21,E,27,Sep,A.M. Bauer,,
226165,7376,AMB,CAS,Reptilia,Sauria,Scincidae,Nannoscincus,,,,,South Pacific Ocean,France,New Caledonia Terr.,New Caledonia Ids.,New Caledonia Id.,Province Sud,"Pic Ningua, 21 44 25 S, 166 09 21 E",A.M. Bauer,27-Sep-02,Alc,,,,,960 m,,,"New Caledonia: Province Sud: Pic Ningua 21 44 25 S 166 09 21 E, 960 m",,2002,960,,m,21,44,25,S,166,9,21,E,27,Sep,A.M. Bauer,,
226168,50468,AMH,CAS,Reptilia,Sauria,Scincidae,Celatiscincus,similis,,PARATYPE,,South Pacific Ocean,France,New Caledonia Terr.,New Caledonia Ids.,New Caledonia Id.,Province Nord,"ca 3 km N of Ouaco, Tsiba, 20 48 14 S, 164 28 19 E","R.A. Sadlier, M. Christy and M. Thurlow",25-Nov-98,Alc,"R.A. Sadlier, S.A. Smith, and A.M. Bauer",,,,,,,"New Caledonia, Province Nord, Tsiba, ca 3 km north of Ouaco, 20 48 14 S 164 28 19 E",,1998,,,,20,48,14,S,164,28,19,E,25,Nov,R.A. Sadlier,,
226174,52740,AMH,CAS,Reptilia,Sauria,Scincidae,Kanakysaurus,viviparus,,PARATYPE,,South Pacific Ocean,France,New Caledonia Terr.,New Caledonia Ids.,New Caledonia Id.,Province Nord,"Riviere Nehoue, 22 25 12 S, 164 13 04 E",A.H. Whitaker and V.A. Whitaker,29-Sep-01,Alc,"Sadlier, Whitaker, Bauer and Smith",Sep-04,,,,"Paratype of Kanakysaurus viviparus Sadlier, Whitaker, Bauer and Smith, 2004.",,"New Caledonia, Province Nord, Riviere Nehoue, 22 25 12 S 164 13 04 E",,2001,,,,22,25,12,S,164,13,4,E,29,Sep,A.H. Whitaker,,
226175,52729,AMH,CAS,Reptilia,Sauria,Scincidae,Kanakysaurus,viviparus,,PARATYPE,,South Pacific Ocean,France,New Caledonia Terr.,New Caledonia Ids.,New Caledonia Id.,Province Nord,"Riviere Nehoue, 22 25 12 S, 164 13 04 E",A.H. Whitaker and V.A. Whitaker,29-Sep-01,Alc,"Sadlier, Whitaker, Bauer and Smith",Sep-04,,,,"Paratype of Kanakysaurus viviparus Sadlier, Whitaker, Bauer and Smith, 2004.",,"New Caledonia, Province Nord, Riviere Nehoue, 22 25 12 S 164 13 04 E",,2001,,,,22,25,12,S,164,13,4,E,29,Sep,A.H. Whitaker,,
226180,,,CAS,Reptilia,Sauria,Scincidae,Kanakysaurus,viviparus,,PARATYPE,,South Pacific Ocean,France,New Caledonia Terr.,Belep Ids.,Art Id.,Province Nord,"Wene Cogat (northern plateau), 19 42 47 S, 163 39 38 E",A.H. Whitaker and V.A. Whitaker,25-May-02,Alc,"Sadlier, Whitaker, Bauer and Smith",Sep-04,,,,"Paratype of Kanakysaurus viviparus Sadlier, Whitaker, Bauer and Smith, 2004.",,"New Caledonia, Province Nord, Wene Cogat (northern plateau), Ile Art, Iles Belep, 19 42 47 S 163 39 38 E",,2002,,,,19,42,47,S,163,39,38,E,25,May,A.W. Whitaker,,
227640,1613,DGM,CAS,Amphibia,Anura,Ranidae,Rana,muscosa,,,M,North America,USA,California,,,Plumas Co.,"Plumas National Forest, Boulder Creek at Lowe Flat, Lowe's Cabin Meadow, T28N R12E S26 (NW 1/4 of SW 1/4), 40 15 16.1 N, 120 36 06.0 W",D.G. Mulcahy and G.O.U. Wogan,27-Aug-03,Alc,D.G. Mulcahy,5-Sep-03,Adult,,5994 ft,,1700 hrs.  Under edge of bank along creek in Lowe's Cabin Meadow.,"California: Plumas Co.: Plumas National Forest, Boulder Cr. at Lowe Flat, Lowe's Cabin Meadow, T28N R12E S26 (NW 1/4 of SW 1/4), 40 15 16.1 N, 120 36 6.0 W, 5994 ft",,2003,5994,,ft,40,15,16.1,N,120,36,6,W,27,Aug,D.G. Mulcahy,Garmin 12 GPS,NAD27
227622,1165,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Sceloporus,occidentalis,occidentalis,,M,North America,USA,California,,,Lassen Co.,"Horse Lake Rd, NE of Hwy 139, 40 33 14.99 N, 120 33 15.78 W",D.G. Mulcahy and C.R. Feldman,31-May-03,Alc,D.G. Mulcahy,30-Jun-03,Adult,,4960 ft,,,"Horse Lake Rd, NE of Hwy 139, Lassen Co. CA  40 33 14.99 N, 120 33 15.78 W",,2003,4960,,ft,40,33,14.99,N,120,33,15.78,W,31,May,D.G. Mulcahy,Garmin 12 GPS,NAD27
227623,1166,DGM,CAS,Reptilia,Serpentes,Colubridae,Pituophis,melanoleucus,catenifer,,M,North America,USA,California,,,Lassen Co.,"Horse Lake Rd, NE of Hwy 139, 40 34 03.94 N, 120 32 28.78 W",D.G. Mulcahy and C.R. Feldman,31-May-03,Alc,D.G. Mulcahy,30-Jun-03,Adult,,5480 ft,,,"Horse Lake Rd, NE of Hwy 139, Lassen Co. CA  40 34 03.94 N, 120 32 28.78 W",,2003,5480,,ft,40,34,3.94,N,120,32,28.78,W,31,May,D.G. Mulcahy,Garmin 12 GPS,NAD27
227624,1167,DGM,CAS,Reptilia,Serpentes,Colubridae,Pituophis,melanoleucus,catenifer,,M,North America,USA,California,,,Lassen Co.,"Hwy 395, 9 mi N (by rd) of Litchfield, 40 26 30.26 N, 120 16 41.86 W",D.G. Mulcahy and C.R. Feldman,31-May-03,Alc,D.G. Mulcahy,30-Jun-03,Adult,,4473 ft,,DOR.,"Hwy 395, 9 mi N of Litchfield, Lassen Co., CA  40 26 30.26 N, 120 16 41.86 W",,2003,4473,,ft,40,26,30.26,N,120,16,41.86,W,31,May,D.G. Mulcahy,Garmin 12 GPS,NAD27
227625,1168,DGM,CAS,Reptilia,Serpentes,Colubridae,Pituophis,melanoleucus,catenifer,,F,North America,USA,California,,,Lassen Co.,"Hwy 395, 1.1 mi E (by rd) of Litchfield, 40 22 39.85 N, 120 21 55.44 W",D.G. Mulcahy and C.R. Feldman,31-May-03,Alc,D.G. Mulcahy,30-Jun-03,Adult,,4030 ft,,DOR.,"Hwy 395, 1.1 mi N of Litchfield, Lassen Co., CA  40 22 39.85 N, 120 21 55.44 W",,2003,4030,,ft,40,22,39.85,N,120,21,55.44,W,31,May,D.G. Mulcahy,Garmin 12 GPS,NAD27
227626,1169,DGM,CAS,Reptilia,Serpentes,Colubridae,Pituophis,melanoleucus,catenifer,,,North America,USA,California,,,Lassen Co.,"County Rd A27, W of Wards Lake Rd, 40 23 48.47 N, 120 25 39.08 W",D.G. Mulcahy and C.R. Feldman,31-May-03,Alc,D.G. Mulcahy,30-Jun-03,Adult,,4055 ft,,DOR.,"A27 W of Wards Lake Rd. Lassen Co., CA Co., CA  40 23 48.47 N, 120 25 39.08 W",,2003,4055,,ft,40,23,48.47,N,120,25,39.08,W,31,May,D.G. Mulcahy,Garmin 12 GPS,NAD27
227627,1195,DGM,CAS,Amphibia,Anura,Bufonidae,Bufo,boreas,boreas,,,North America,USA,California,,,Lassen Co.,"Lassen National Forest, SW end of Eagle Lake, Cristie Day Use Area, T31N R10E S10 (NE 1/4 of NW 1/4), 40 33 58.57 N, 120 50 01.27 W",D.G. Mulcahy and C.R. Feldman,1-Jun-03,Alc,D.G. Mulcahy,30-Jun-03,Adult,,5104 ft,,Under rocks at edge of lake.,"SW end of Eagle Lake, Cristie Day Use area, Lassen Co., CA  40 33 58.57 N, 120 50 01.27 W",,2003,5104,,ft,40,33,58.57,N,120,50,1.27,W,1,Jun,D.G. Mulcahy,Garmin 12 GPS,NAD27
